Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.unstim,N:.Valid.values.15.min.stim,N:.Valid.values.30.min.stim,N:.Valid.values.WT.control,FG26..unstim,FG27..unstim,FG29..unstim,FG30..15.min.stim,FG32..15.min.stim,FG33..15.min.stim,FG34..30..min.stim,FG35..30.min.stim,FG36..30.min.stim,FG50.WT.control,FG51.WT.control,FG52.WT.control,FG53.WT.control,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.24161068893887,3.10189914703369,Q8VC70,Q8VC70,"RNA-binding motif, single-stranded-interacting protein 2",Rbms2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,40.724,13,3,3,3,4,14.8224000930786,NA,14.6113004684448,17.7339992523193,17.6466007232666,18.4428005218506,18.0296993255615,17.6077995300293,NA,21.0869998931885,21.8306999206543,20.7926998138428,21.5995006561279,30,IRAK1,NONE
FALSE,0.199154470070787,-0.250801086425781,Q8VCB1,Q8VCB1,Nucleoporin NDC1,Ndc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,75.409,16,4,4,4,4,17.4524002075195,17.1443004608154,17.6657009124756,17.7056999206543,17.5088005065918,18.3103008270264,17.7304992675781,17.5226993560791,16.256799697876,21.4363994598389,21.6891994476318,21.2971000671387,22.403299331665,30,IRAK1,NONE
FALSE,0,NA,Q8VCD5,Q8VCD5,Mediator of RNA polymerase II transcription subunit 17,Med17,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,72.461,2,2,0,0,0,NA,12.980899810791,14.1239995956421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,Q8VCE2,Q8VCE2,GPN-loop GTPase 1,Gpn1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,41.598,8,3,2,0,3,17.8668994903564,16.6744995117188,NA,NA,16.4624996185303,16.9442005157471,NA,NA,NA,NA,20.5606994628906,20.5214996337891,20.5533008575439,30,IRAK1,NONE
FALSE,0,NA,Q8VCF0,Q8VCF0,Mitochondrial antiviral-signaling protein,Mavs,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,53.398,8,4,4,0,0,15.5929002761841,16.7639999389648,16.3118000030518,15.7798004150391,15.6268005371094,10.8045597076416,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.771888477860875,-0.922199885050457,Q8VCG3,Q8VCG3,WD repeat-containing protein 74,Wdr74,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,10,42.636,15,4,3,4,4,19.1415004730225,18.7530994415283,19.2961006164551,18.4214992523193,18.156400680542,20.9967994689941,17.128999710083,18.8957004547119,18.3994007110596,22.4496002197266,23.2959995269775,23.2243995666504,23.067699432373,30,IRAK1,NONE
FALSE,0,2.37120056152344,Q8VCG9,Q8VCG9,Regulatory factor X-associated protein,Rfxap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,24.787,4,1,1,2,0,NA,13.5082998275757,NA,14.2258996963501,NA,NA,NA,16.0825004577637,15.6765003204346,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,0.457633336385092,Q8VCH6,Q8VCH6,Delta(24)-sterol reductase,Dhcr24,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,60.112,11,4,3,1,3,14.0195999145508,16.9715003967285,16.0851001739502,16.7360992431641,16.4379005432129,16.8472995758057,16.1497001647949,NA,NA,20.3012008666992,20.1993007659912,20.6952991485596,NA,30,IRAK1,NONE
FALSE,0,NA,Q8VCH8,Q8VCH8,UBX domain-containing protein 4,Ubxn4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,56.471,6,4,2,0,0,15.7870998382568,16.0701007843018,17.296199798584,14.7847003936768,NA,18.5259990692139,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,Q8VCM8,Q8VCM8,Nicalin,Ncln,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,62.907,5,4,1,0,0,16.5377006530762,17.2411994934082,16.1308994293213,NA,NA,16.8069000244141,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.187288597722355,-0.280399640401205,Q8VCT3,Q8VCT3,Aminopeptidase B,Rnpep,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,72.415,15,4,3,4,4,15.4877996444702,15.4405002593994,13.9061994552612,13.9454002380371,14.5398998260498,17.1172008514404,14.5530004501343,14.3165998458862,15.1237001419067,16.98703956604,17.9549007415771,17.396900177002,17.6070003509521,30,IRAK1,NONE
FALSE,0.388176531454539,-0.263633092244465,Q8VCX5,Q8VCX5,"Calcium uptake protein 1, mitochondrial",Micu1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,54.352,15,4,4,3,4,17.1756000518799,16.8285999298096,16.7213001251221,16.7042999267578,16.1858005523682,16.8148994445801,16.2233009338379,16.6189002990723,17.092399597168,18.5228004455566,19.2500991821289,18.4001998901367,18.2975006103516,30,IRAK1,NONE
FALSE,1.05641364337937,-0.807065963745117,Q8VCY6,Q8VCY6,U3 small nucleolar RNA-associated protein 6 homolog,Utp6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,70.429,15,4,3,4,4,18.6695995330811,18.8892993927002,18.2474994659424,16.8045997619629,16.9927997589111,16.6884994506836,17.2658004760742,18.324499130249,17.794900894165,22.0314998626709,21.5445995330811,21.8791007995605,21.8726005554199,30,IRAK1,NONE
FALSE,0.27743071545484,-0.909532864888508,Q8VD65,Q8VD65,Phosphoinositide 3-kinase regulatory subunit 4,Pik3r4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,152.6,13,4,3,3,3,16.1156997680664,16.1392002105713,15.0950002670288,15.1071004867554,14.3048000335693,15.6590003967285,15.2074003219604,12.5234003067017,16.8905010223389,NA,17.755199432373,17.3682994842529,16.1335906982422,30,IRAK1,NONE
FALSE,0.468579820823587,-1.63656679789225,Q8VD76,Q8VD76,General transcription factor IIH subunit 3,Gtf2h3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,34.244,15,4,3,4,4,17.1170997619629,17.4871006011963,15.0275001525879,17.8743991851807,17.193000793457,14.222900390625,12.9604997634888,17.3829002380371,14.3786001205444,21.8684997558594,22.3488998413086,21.7091999053955,22.1828002929688,30,IRAK1,NONE
FALSE,0,-1.56456693013509,Q8VDC1,Q8VDC1,FYVE and coiled-coil domain-containing protein 1,Fyco1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,162.33,8,4,3,1,0,13.7475996017456,14.2216997146606,14.7461004257202,15.0095996856689,14.7456998825073,14.6261005401611,12.6738996505737,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.26407249468097,0.50696627298991,Q8VDD5;Q3V0A6,Q8VDD5,Myosin-9,Myh9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,258,226.37,16,4,4,4,4,31.3373012542725,31.0304012298584,30.7437000274658,31.6173000335693,31.1862010955811,31.451099395752,31.3889007568359,31.6296005249023,31.6138000488281,31.176700592041,31.5482006072998,30.9810009002686,31.2298011779785,30,IRAK1,NONE
FALSE,1.26320154214137,-0.940200169881185,Q8VDD8,Q8VDD8,WAS protein family homolog 1,Wash1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,51.658,10,4,2,4,0,14.7693004608154,15.8428001403809,15.3109998703003,NA,13.421199798584,14.315299987793,14.3171005249023,14.6682996749878,14.1170997619629,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,Q8VDD9,Q8VDD9,PH-interacting protein,Phip,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,206.72,5,4,1,0,0,14.2509002685547,13.6417999267578,13.3647994995117,12.9877996444702,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,2.21075801714456,0.909566243489582,Q8VDF2;Q7TMI3,Q8VDF2,E3 ubiquitin-protein ligase UHRF1,Uhrf1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,20,88.303,16,4,4,4,4,19.9235000610352,19.9978008270264,19.804500579834,20.17799949646,19.8026008605957,19.728099822998,20.9076995849609,20.5025005340576,21.0443000793457,23.50950050354,24.2492008209229,23.5268001556396,23.871000289917,30,IRAK1,NONE
FALSE,1.82015026846047,-0.834566752115883,Q8VDJ3,Q8VDJ3,Vigilin,Hdlbp,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,31,141.74,16,4,4,4,4,20.0529003143311,19.8290996551514,19.4284000396729,19.4675006866455,18.8400993347168,19.3904991149902,18.7542991638184,18.9957008361816,19.0566997528076,23.2907009124756,23.3535995483398,22.8929996490479,23.0758991241455,30,IRAK1,NONE
FALSE,0.0921921056721838,-0.105916500091553,Q8VDL4,Q8VDL4,ADP-dependent glucokinase,Adpgk,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,53.902,9,4,3,2,0,14.4689998626709,14.3004999160767,13.7040996551514,14.207799911499,13.6338996887207,14.7711000442505,14.4093999862671,NA,13.6944999694824,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.383103356395191,-0.669850508371988,Q8VDM1,Q8VDM1,Zinc finger CCCH-type with G patch domain-containing protein,Zgpat,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,56.41,12,4,3,2,3,14.7818002700806,15.1513004302979,13.4582996368408,13.6029996871948,8.96848011016846,10.2465295791626,13.4623994827271,NA,14.1254997253418,18.1536998748779,18.2504005432129,NA,17.632999420166,30,IRAK1,NONE
FALSE,1.781726510647,-0.696633656819664,Q8VDM4,Q8VDM4,26S proteasome non-ATPase regulatory subunit 2,Psmd2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,25,100.2,16,4,4,4,4,20.7838001251221,20.4937000274658,20.1984004974365,20.1821994781494,19.8493995666504,21.0123996734619,19.8588008880615,19.7031993865967,19.8239994049072,23.1517009735107,23.3997001647949,22.8929996490479,23.3376007080078,30,IRAK1,NONE
FALSE,1.30669165972894,0.464066823323567,Q8VDM6,Q8VDM6,Heterogeneous nuclear ribonucleoprotein U-like protein 1,Hnrnpul1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,21,96.001,16,4,4,4,4,22.3173999786377,22.573299407959,22.4472007751465,22.5186004638672,22.3257007598877,22.8474006652832,23.1741008758545,22.6581001281738,22.8978996276855,27.4663009643555,27.9181003570557,27.5790004730225,27.8579006195068,30,IRAK1,NONE
FALSE,0.30907463860331,-0.3211669921875,Q8VDN2;Q6PIE5;Q6PIC6;Q64436,Q8VDN2,Sodium/potassium-transporting ATPase subunit alpha-1,Atp1a1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,112.98,16,4,4,4,4,18.3677997589111,18.2357997894287,18.0006008148193,18.4743003845215,18.4108009338379,19.2129993438721,17.0604991912842,18.2688999176025,18.31130027771,18.6686000823975,20.4762001037598,20.1940994262695,20.1567993164063,30,IRAK1,NONE
FALSE,0.158311711947997,0.347667058308918,Q8VDP2,Q8VDP2,UPF0428 protein CXorf56 homolog,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,25.594,14,4,3,3,4,17.5548000335693,18.7388000488281,17.05299949646,17.0062999725342,17.1361999511719,18.9752006530762,17.0841007232666,19.3339004516602,17.9715995788574,22.0795001983643,22.7430992126465,22.3911991119385,21.5795993804932,30,IRAK1,NONE
FALSE,0.187485011679165,-0.199466705322266,Q8VDP3,Q8VDP3,Protein-methionine sulfoxide oxidase MICAL1,Mical1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,35,116.78,16,4,4,4,4,22.4055004119873,21.493200302124,21.3516998291016,21.2240009307861,20.9607009887695,21.2950000762939,21.1294994354248,21.5722007751465,21.9503002166748,22.7506008148193,22.8521003723145,21.781099319458,22.5440998077393,30,IRAK1,NONE
FALSE,0.566099739853839,0.320599873860676,Q8VDP4,Q8VDP4,Cell cycle and apoptosis regulator protein 2,Ccar2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,103,16,4,4,4,4,18.6622009277344,18.4874992370605,18.4778003692627,18.7164001464844,18.6490993499756,19.3910999298096,18.7413005828857,18.5140991210938,19.3339004516602,23.5641994476318,24.292200088501,23.4829998016357,23.7289009094238,30,IRAK1,NONE
FALSE,0.82187829248744,3.97415002187093,Q8VDP6,Q8VDP6,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,Cdipt,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,23.599,7,4,1,2,0,14.3150997161865,14.4974002838135,19.2066993713379,NA,14.4395999908447,NA,19.8204002380371,NA,20.1406993865967,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.395834782280497,0.507465998331707,Q8VDQ9,Q8VDQ9,Protein KRI1 homolog,Kri1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,82.056,16,4,4,4,4,17.7345008850098,17.4085998535156,17.2336006164551,17.3460998535156,16.3708992004395,17.9603004455566,18.5494995117188,16.9258995056152,18.4237003326416,21.9745998382568,22.2516002655029,22.661600112915,22.3749008178711,30,IRAK1,NONE
FALSE,0,NA,Q8VDS7,Q8VDS7,Centrosomal protein CEP57L1,Cep57l1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,46.79,3,3,0,0,0,12.9107999801636,NA,12.1906995773315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.666973495721549,-0.535900115966797,Q8VDU0,Q8VDU0,G-protein-signaling modulator 2,Gpsm2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,19,75.59,15,4,3,4,4,20.5319995880127,20.2728004455566,20.165599822998,20.5781993865967,19.9055995941162,20.0123996734619,19.1021003723145,20.0284996032715,20.2320995330811,22.0151996612549,22.8896007537842,21.9169006347656,22.3824005126953,30,IRAK1,NONE
FALSE,1.47034131040286,0.700933456420898,Q8VDV8,Q8VDV8,MIT domain-containing protein 1,Mitd1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,28.847,15,4,3,4,4,18.8738994598389,18.7052001953125,18.9409008026123,19.559700012207,18.8209991455078,18.9948997497559,19.1268005371094,19.8054008483887,19.6905994415283,22.2285995483398,22.0317001342773,21.6893997192383,22.1930999755859,30,IRAK1,NONE
FALSE,2.0557556749775,-0.976966222127281,Q8VDW0,Q8VDW0,ATP-dependent RNA helicase DDX39A,Ddx39a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,13,49.067,15,4,3,4,4,22.2154998779297,21.7285003662109,21.5429000854492,21.1550998687744,21.5289993286133,22.4071998596191,20.7749004364014,20.8717002868652,20.9094009399414,24.5247993469238,24.7844009399414,24.5792999267578,24.7880001068115,30,IRAK1,NONE
FALSE,1.0501027937836,0.86793327331543,Q8VDZ4,Q8VDZ4,Palmitoyltransferase ZDHHC5,Zdhhc5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,77.5,13,4,4,4,1,16.9104995727539,16.5167999267578,16.0918998718262,17.6940994262695,16.8437004089355,16.9780006408691,16.773099899292,17.5580997467041,17.7917995452881,NA,18.8686008453369,NA,NA,30,IRAK1,NONE
FALSE,0.98108372817641,-1.68426704406738,Q8VE10,Q8VE10,N-alpha-acetyltransferase 40,Naa40,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,27.229,10,4,3,3,0,17.5673007965088,15.9453001022339,16.2434005737305,16.2875995635986,15.9047002792358,16.00950050354,14.5565004348755,14.0207996368408,16.1259002685547,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.0388790103867057,-0.0792001088460275,Q8VE19,Q8VE19,WD repeat-containing protein mio,Mios,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,98.334,15,4,3,4,4,16.8339996337891,15.2623996734619,16.4726009368896,15.7337999343872,16.4251003265381,17.3325996398926,15.3071002960205,15.9885997772217,17.0356998443604,20.2537002563477,20.3999004364014,19.9535999298096,20.1336994171143,30,IRAK1,NONE
FALSE,0.624107401273911,0.781900405883789,Q8VE22,Q8VE22,"28S ribosomal protein S23, mitochondrial",Mrps23,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,20.348,15,4,3,4,4,18.967399597168,19.0366992950439,18.4906997680664,19.7479991912842,19.6152992248535,20.50830078125,18.6312999725342,20.4801006317139,19.7290992736816,22.4015007019043,22.5540008544922,22.6884994506836,23.1485004425049,30,IRAK1,NONE
FALSE,0.501963144155139,-1.52543385823568,Q8VE37,Q8VE37,Regulator of chromosome condensation,Rcc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,44.93,15,4,3,4,4,18.4766006469727,18.4265003204346,17.0260009765625,17.7816009521484,17.4860000610352,18.4162006378174,16.9188003540039,14.1072998046875,18.3267002105713,24.3743991851807,24.9090003967285,24.4335994720459,24.9514007568359,30,IRAK1,NONE
FALSE,1.18329157447423,0.912733713785808,Q8VE62,Q8VE62,Polyadenylate-binding protein-interacting protein 1,Paip1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,45.701,14,4,3,3,4,17.6737003326416,18.8453006744385,17.8750991821289,18.1760005950928,18.2129001617432,19.0069007873535,19.0923004150391,19.0389003753662,19.0011005401611,21.2481994628906,22.5515003204346,22.5587005615234,21.1728992462158,30,IRAK1,NONE
FALSE,0.0457568588922041,0.084749698638916,Q8VE73,Q8VE73,Cullin-7,Cul7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,192.29,12,4,3,2,3,12.086799621582,13.2467002868652,13.4240999221802,12.8633003234863,13.6155996322632,12.2655000686646,13.4105997085571,12.5972995758057,NA,17.1907005310059,16.0300807952881,15.7567596435547,NA,30,IRAK1,NONE
FALSE,0.710888165352029,-0.429033279418945,Q8VE80,Q8VE80,THO complex subunit 3,Thoc3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,38.737,16,4,4,4,4,18.806999206543,18.7812995910645,18.304500579834,18.5711002349854,17.394100189209,18.5053997039795,18.0471000671387,17.9188995361328,18.6396999359131,22.6389007568359,23.7334003448486,22.8078994750977,22.9671001434326,30,IRAK1,NONE
FALSE,0.0295570620308982,-0.0428330103556327,Q8VE91,Q8VE91,Protein FAM134B,Fam134b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,52.966,8,3,3,2,0,16.4328002929688,17.0886001586914,16.2423992156982,17.1956005096436,16.513599395752,17.1312007904053,NA,16.082799911499,17.0074005126953,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,Q8VE92,Q8VE92,RNA-binding protein 4B,Rbm4b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,39.991,6,4,2,0,0,15.4351997375488,15.5780000686646,15.3080005645752,NA,15.0282001495361,15.541600227356,NA,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0,-0.759266535441082,Q8VE97,Q8VE97,Serine/arginine-rich splicing factor 4,Srsf4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,55.979,8,4,3,1,0,16.3323993682861,16.2124004364014,15.6305999755859,14.6909999847412,13.8696002960205,15.2138004302979,15.2992000579834,NA,NA,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,1.17762008202397,-1.72083361943563,Q8VEB2,Q8VEB2,Protein salvador homolog 1,Sav1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,44.845,12,4,2,2,4,14.9939002990723,16.4260005950928,15.9456996917725,16.0697002410889,14.247200012207,NA,NA,13.6983995437622,14.4370002746582,22.7474994659424,22.7192993164063,23.3406009674072,22.918399810791,30,IRAK1,NONE
FALSE,1.72648124098733,0.850367228190102,Q8VEE4,Q8VEE4,"Replication protein A 70 kDa DNA-binding subunit;Replication protein A 70 kDa DNA-binding subunit, N-terminally processed",Rpa1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,33,69.036,16,4,4,4,4,26.3591003417969,26.089599609375,25.6905994415283,26.8854007720947,26.7581996917725,27.2003002166748,26.8880004882813,26.7129001617432,27.0895004272461,32.0800018310547,32.4797019958496,32.2104988098145,32.4687995910645,30,IRAK1,NONE
FALSE,0,0.544966379801432,Q8VEG4,Q8VEG4,Exonuclease 3-5 domain-containing protein 2,Exd2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,74.331,10,4,3,2,1,15.3645000457764,14.231499671936,15.1611003875732,15.091700553894,15.521900177002,14.7707004547119,NA,NA,15.46399974823,18.3113994598389,NA,NA,NA,30,IRAK1,NONE
FALSE,0,NA,Q8VEH5,Q8VEH5,EPM2A-interacting protein 1,Epm2aip1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,70.095,8,4,3,0,1,15.56130027771,15.07200050354,15.6456003189087,15.0472002029419,15.4354000091553,15.5212001800537,NA,NA,NA,NA,NA,NA,18.2982006072998,30,IRAK1,NONE
FALSE,0.812452616615551,-1.15174929300944,Q8VEH6,Q8VEH6,COBW domain-containing protein 1,Cbwd1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,43.771,9,3,3,3,0,NA,16.6124992370605,15.9365997314453,16.2131996154785,15.975700378418,15.22230052948,14.8697004318237,14.541600227356,15.9570999145508,NA,NA,NA,NA,30,IRAK1,NONE
FALSE,0.496800860167323,-0.48436673482259,Q8VEJ4,Q8VEJ4,Notchless protein homolog 1,Nle1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,53.133,12,4,3,3,2,17.3647003173828,17.507999420166,17.1301002502441,17.6201000213623,17.2714004516602,17.4936008453369,16.8962993621826,16.1159000396729,17.5375003814697,15.7371501922607,NA,18.4165992736816,NA,30,IRAK1,NONE
FALSE,0.441231729080005,-0.542333602905273,Q8VEJ9,Q8VEJ9,Vacuolar protein sorting-associated protein 4A,Vps4a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,10,48.906,15,4,3,4,4,19.4792003631592,18.9570999145508,18.6793003082275,19.7436008453369,19.3355007171631,19.0706005096436,17.5627002716064,18.8346004486084,19.0912990570068,22.1730003356934,22.5466995239258,22.0340995788574,22.8535003662109,30,IRAK1,NONE
FALSE,0.713470642290379,-0.374900182088215,Q8VEK3,Q8VEK3,Heterogeneous nuclear ribonucleoprotein U,Hnrnpu,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,24,87.917,16,4,4,4,4,24.9969005584717,24.4186992645264,24.2471008300781,24.548999786377,24.4519004821777,24.6686992645264,24.0771007537842,24.1266994476318,24.3341999053955,28.4444007873535,29.0440998077393,28.451000213623,28.7845001220703,30,IRAK1,NONE
FALSE,0.17911921177975,0.0957660675048828,Q8VEM8,Q8VEM8,"Phosphate carrier protein, mitochondrial",Slc25a3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,10,39.632,16,4,4,4,4,24.1707992553711,23.6751003265381,24.0102005004883,23.4360008239746,23.4109992980957,24.1119003295898,23.9447994232178,24.327299118042,23.8712997436523,25.7812995910645,26.4202995300293,25.7220001220703,26.3945999145508,30,IRAK1,NONE
FALSE,0.357960047346682,0.31683349609375,Q8VH51,Q8VH51,RNA-binding protein 39,Rbm39,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,59.406,16,4,4,4,4,22.4193992614746,21.6905994415283,21.2588996887207,21.9703006744385,22.4034996032715,22.1949996948242,21.8871002197266,22.3822994232178,22.0499992370605,26.2572002410889,26.7679004669189,26.2551002502441,26.406099319458,30,IRAK1,NONE
FALSE,0,-1.07266743977865,Q8VHE0,Q8VHE0,Translocation protein SEC63 homolog,Sec63,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,87.869,9,4,3,1,1,15.4245004653931,15.9173002243042,14.9604005813599,15.3677005767822,15.0572004318237,16.8404998779297,NA,NA,14.3613996505737,NA,NA,17.7238998413086,NA,30,IRAK1,NONE
FALSE,0.565715937466623,-1.70576683680216,Q8VHH5,Q8VHH5,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",Agap3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,97.964,9,3,1,2,3,14.2574996948242,15.5999002456665,14.013599395752,14.2384996414185,NA,NA,11.4434995651245,NA,14.3922996520996,NA,18.9046001434326,17.9461002349854,18.4228000640869,30,IRAK1,NONE
FALSE,0.335437545277567,0.509987195332846,Q8VHH7,Q8VHH7,Adenylate cyclase type 3,Adcy3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,129.08,12,4,4,3,1,12.2720994949341,11.2012996673584,11.211799621582,10.93394947052,10.5361795425415,11.0305395126343,13.0928001403809,11.7042798995972,11.418080329895,NA,NA,15.5008096694946,NA,30,IRAK1,NONE
FALSE,0.700836108687911,-0.570033391316731,Q8VHK9;Q6P5D3,Q8VHK9,ATP-dependent RNA helicase DHX36,Dhx36,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,25,113.88,15,4,3,4,4,20.2928009033203,19.8577003479004,19.6728992462158,19.4731006622314,19.9006996154785,20.2513008117676,18.8511009216309,19.3015003204346,19.9606990814209,23.6688995361328,23.9139003753662,23.3840999603271,23.8038005828857,30,IRAK1,NONE
FALSE,2.0096290418667,2.44243303934733,Q8VHN7,Q8VHN7,G-protein coupled receptor 98,Gpr98,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,687.45,15,4,3,4,4,14.980299949646,13.4906997680664,13.6421003341675,13.3970003128052,14.7321996688843,15.8515996932983,16.4979991912842,16.0697002410889,16.8726997375488,19.7092990875244,19.744499206543,17.8402996063232,19.1009006500244,30,IRAK1,NONE
FALSE,1.3842972549127,-2.48856671651204,Q8VHQ9,Q8VHQ9,Acyl-coenzyme A thioesterase 11,Acot11,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,67.354,14,4,3,3,4,17.2068004608154,17.7565994262695,17.285400390625,16.2444000244141,16.7952995300293,15.9721002578735,15.8520002365112,14.003399848938,NA,20.0326995849609,20.3339004516602,20.2856998443604,19.8976001739502,30,IRAK1,NONE
